0,0,245.366053071732,-245.366053071732
1,0.5,235.37264822088,-231.300057218951
2,1,241.698172913787,-233.405212474223
3,1.5,240.824291176079,-228.533719130326
4,2,256.705149268329,-239.381424381937
5,2.5,253.623403862683,-232.403031419787
6,3,260.100688917088,-234.1957122256
7,3.5,265.879280880096,-235.230117116587
8,4,267.167191398861,-232.24489626264
9,4.5,279.829395340811,-238.996881785508
10,5,289.564799498974,-242.973716461512
11,5.5,288.587594187007,-237.893254383884
12,6,283.658275931794,-229.701942733191
13,6.5,298.956315917622,-237.800591195571
14,7,300.232097124161,-234.567022099076
15,7.5,299.887562630087,-230.111820165296
16,8,301.085587287829,-226.884263728322
17,8.5,313.504175640715,-231.980886833023
18,9,324.415814744354,-235.701886169282
19,9.5,323.203860787459,-230.539073417243
20,10,341.58640246851,-239.181373958386
21,10.5,346.132999221247,-237.89061950843
22,11,347.366742900562,-234.301826554243
23,11.5,356.069246022681,-235.677092728249
24,12,343.854932857624,-223.302004356161
25,12.5,357.597973024664,-227.815033939053
26,13,377.38140278961,-235.814072583776
27,13.5,392.214475602882,-240.349339769336
28,14,396.868460225078,-238.462628683355
29,14.5,394.626155482219,-232.452570236002
30,15,395.773609529489,-228.5
31,15.5,422.122512530851,-238.825426650182
32,16,432.062135326861,-239.495952401691
33,16.5,439.408556330983,-238.579380129804
34,17,452.069167543771,-240.369440146376
35,17.5,460.358622419497,-239.647530268983
36,18,466.887418674705,-237.891021863522
37,18.5,485.054423988298,-241.839214705516
38,19,499.729489742337,-243.734357614727
39,19.5,488.298638833275,-232.906503373288
40,20,511.157591888671,-238.356699621754
41,20.5,504.118544065605,-229.740056431556
42,21,514.326092652784,-228.992730051675
43,21.5,500.714800614278,-217.716991633184
44,22,505.35716454539,-214.511389540611
45,22.5,500.742706621117,-207.414420341879
46,23,494.188994484098,-199.665314290681
47,23.5,497.773398870383,-196.078156297499
48,24,489.196143484534,-187.784805561737
49,24.5,503.929637815638,-188.411571117593
50,25,497.097396395746,-180.928655819279
51,25.5,506.1984807165,-179.254283408535
52,26,504.906919370035,-173.853394480122
53,26.5,495.024948017636,-165.633030643458
54,27,496.45150150607,-161.306871063723
55,27.5,505.46998389656,-159.374073737265
56,28,505.885215904446,-154.664631798328
57,28.5,491.874523987383,-145.699871833112
58,29,487.359679840728,-139.748139399219
59,29.5,495.306052949232,-137.360525304224
60,30,498.417726365159,-133.550627272901
61,30.5,497.627887154347,-128.695322083983
62,31,492.910228948206,-122.896322964631
63,31.5,496.881029323213,-119.290580930368
64,32,505.698063623537,-116.749597204466
65,32.5,504.745035681006,-111.899280405999
66,33,496.898981172773,-105.619138935422
67,33.5,488.982427605794,-99.4845992741814
68,34,507.501253842442,-98.6482506096737
69,34.5,489.660943966849,-90.7532916950894
70,35,500.282338530202,-88.2132742548006
71,35.5,513.854798400898,-85.989802653413
72,36,508.659495406496,-80.5637494957189
73,36.5,489.562852364149,-73.1656585091573
74,37,491.172962095819,-69.0298580761925
75,37.5,502.662544716522,-66.1767794555661
76,38,486.347614304248,-59.7159782685223
77,38.5,495.792355982617,-56.4884036701855
78,39,492.288338207295,-51.7415893174885
79,39.5,502.675080175425,-48.4021050227131
80,40,486.143012668772,-42.5320024608572
81,40.5,494.470997531632,-38.9157114810111
82,41,498.782025129912,-34.8782368720627
83,41.5,498.069264412512,-30.4632212278936
84,42,504.30791505106,-26.4296579026866
85,42.5,493.529821461438,-21.547977358476
86,43,498.696022682529,-17.414848854548
87,43.5,499.828662487779,-13.0884741539366
88,44,499.923847578196,-8.72620321864176
89,44.5,488.98138037838,-4.26727585870485
90,45,502,0
91,45.5,512.98046653192,4.47671271066583
92,46,500.923695273352,8.74365562507904
93,46.5,511.824550387485,13.4025975336311
94,47,487.702723585319,17.0309543908205
95,47.5,489.53362857511,21.3734998090146
96,48,508.302433190078,26.6390017276584
97,48.5,489.086051226715,29.9137843720799
98,49,497.784461079652,34.8084803983185
99,49.5,511.418592205095,40.2495161083845
100,50,495.108764951598,43.3164041455861
101,50.5,498.693495381957,48.0187220126322
102,51,508.200688533188,53.4140447297709
103,51.5,504.734502683706,57.5072325940966
104,52,490.317798910813,60.2034556421429
105,52.5,503.653989577896,66.3073056477862
106,53,505.036715058201,70.9782814896334
107,53.5,509.343169631387,76.1218467317495
108,54,497.794923659949,78.8429703802764
109,54.5,495.11537197169,82.8538981420602
110,55,507.175992801287,89.4288114984691
111,55.5,501.460002857617,92.9401180009952
112,56,506.519626658995,98.4574416142971
113,56.5,491.922201719656,100.082703077433
114,57,509.614899982313,108.321990916053
