205.980425756579,809.12951190276,202,-1302.77552535422,1552.76624217544,191,-1551.32296120644,923.590706386196,191,-1758.62621808916,873.653190870161,191,410.784857938305,1083.87697208153,202,-1086.01354638093,1697.09951388999,191,0
207.256074435024,816.012296255708,202,-1245.09735698662,1704.35956625464,191,-1550.54650407113,920.692928907328,191,-1755.22703115104,863.191569190914,191,410.784857938305,1083.87697208153,202,-1165.22696762519,1405.12450296168,191,0
207.256074435024,816.012296255708,202,-1245.09735698662,1704.35956625464,191,-1550.54650407113,920.692928907328,191,-1755.22703115104,863.191569190914,191,410.784857938305,1083.87697208153,202,-1165.22696762519,1405.12450296168,191,0
208.896194164454,824.861590423784,202,-1276.03370599351,1401.10584821156,191,-1552.61705643195,928.420335517641,191,-1756.46309912854,866.995795256095,191,410.784857938305,1083.87697208153,202,-1085.17487581299,1697.64415292501,191,0
206.709367858548,813.062531533016,202,-1279.50666954685,1420.8020032718,191,-1551.84059929664,925.522558038774,191,-1760.78933704979,880.310586484227,191,410.784857938305,1083.87697208153,202,-1085.17487581299,1697.64415292501,191,0
206.709367858548,813.062531533016,202,-1279.50666954685,1420.8020032718,191,-1551.84059929664,925.522558038774,191,-1760.78933704979,880.310586484227,191,410.784857938305,1083.87697208153,202,-1085.17487581299,1697.64415292501,191,0
207.985016536993,819.945315885964,202,-1204.11152714608,1445.58522101871,191,-1557.5346182889,946.772926217133,191,-1758.62621808916,873.653190870161,191,410.784857938305,1083.87697208153,202,-1085.17487581299,1697.64415292501,191,0
204.158070501658,799.296962827121,202,-1227.10739350699,1590.7754070862,191,-1547.95831362011,911.033670644438,191,-1754.29998016791,860.338399642028,191,408.806826211582,1083.58135325927,202,-1020.71815705782,1439.59488354959,191,0
205.798190231087,808.146256995196,202,-1088.41207452799,1469.43343507314,191,-1289.75279404334,1719.37660335565,191,-1552.61705643195,928.420335517641,191,-1758.00818410041,871.75107783757,191,407.81781034822,1083.43354384814,202,0
205.798190231087,808.146256995196,202,-1088.41207452799,1469.43343507314,191,-1289.75279404334,1719.37660335565,191,-1552.61705643195,928.420335517641,191,-1758.00818410041,871.75107783757,191,407.81781034822,1083.43354384814,202,0
207.620545486008,817.978806070836,202,-1054.13990446321,1513.10735151309,191,-1291.23822249609,1728.25317376949,191,-1555.46406592808,939.045519606821,191,-1754.29998016791,860.338399642028,191,407.81781034822,1083.43354384814,202,0
207.256074435024,816.012296255708,202,-1016.65946763673,1534.66194930795,191,-1291.56831770781,1730.22574497256,191,-1553.39351356726,931.318112996508,191,-1752.13686120729,853.681004027962,191,415.729937255115,1084.61601913718,202,0
207.256074435024,816.012296255708,202,-1016.65946763673,1534.66194930795,191,-1291.56831770781,1730.22574497256,191,-1553.39351356726,931.318112996508,191,-1752.13686120729,853.681004027962,191,415.729937255115,1084.61601913718,202,0
207.802781011501,818.9620609784,202,-977.799605596443,1545.95958372838,191,-1289.9178416492,1720.36288895719,191,-1553.65233261236,932.284038822797,191,-1755.84506513979,865.093682223504,191,415.729937255115,1084.61601913718,202,0
207.073838909532,815.029041348144,202,-980.62187410467,1572.81167490332,191,-1291.56831770781,1730.22574497256,191,-1551.32296120644,923.590706386196,191,-1755.53604814541,864.142625707209,191,403.861746894772,1082.84230620362,202,0
207.073838909532,815.029041348144,202,-977.799605596443,1545.95958372838,191,-1289.9178416492,1720.36288895719,191,-1553.13469452216,930.352187170219,191,-1753.99096317354,859.387343125733,191,403.861746894772,1082.84230620362,202,0
207.256074435024,816.012296255708,202,-978.949418692388,1556.89932457743,191,-1289.42269883162,1717.40403215258,191,-1551.32296120644,923.590706386196,191,-1753.99096317354,859.387343125733,191,404.850762758134,1082.99011561475,202,0
207.256074435024,816.012296255708,202,-978.949418692388,1556.89932457743,191,-1289.42269883162,1717.40403215258,191,-1551.32296120644,923.590706386196,191,-1753.99096317354,859.387343125733,191,404.850762758134,1082.99011561475,202,0
206.162661282071,810.112766810324,202,-979.576589471993,1562.86645594964,191,-1291.07317489023,1727.26688816795,191,-1553.13469452216,930.352187170219,191,-1755.53604814541,864.142625707209,191,409.795842074943,1083.7291626704,202,0
205.251483654611,805.196492272504,202,-978.217719449514,1549.93767130985,191,-1243.68944680126,1695.47037118928,191,-1551.06414216134,922.624780559906,191,-1756.15408213416,866.044738739799,191,406.828794484858,1083.28573443701,202,0
205.251483654611,805.196492272504,202,-978.217719449514,1549.93767130985,191,-1243.68944680126,1695.47037118928,191,-1551.06414216134,922.624780559906,191,-1756.15408213416,866.044738739799,191,406.828794484858,1083.28573443701,202,0
207.256074435024,816.012296255708,202,-978.217719449514,1549.93767130985,191,-1247.7567428923,1721.15026804476,191,-1550.54650407113,920.692928907328,191,-1762.02540502728,884.114812549407,191,406.828794484858,1083.28573443701,202,0
206.162661282071,810.112766810324,202,-1080.46368263872,1727.49732026762,191,-1553.91115165746,933.249964649086,191,-1756.15408213416,866.044738739799,191,403.861746894772,1082.84230620362,202,-786.967947621213,1530.0399558095,191,0
208.713958638961,823.87833551622,202,-1081.56050672936,1736.43023563239,191,-1548.99358980052,914.897373949594,191,-1757.39015011166,869.84896480498,191,411.773873801667,1084.02478149266,202,-799.584762392103,1545.07010226762,191,0
207.256074435024,816.012296255708,202,-1023.67806689034,1596.26340435989,191,-1552.09941834175,926.488483865063,191,-1755.22703115104,863.191569190914,191,406.828794484858,1083.28573443701,202,-794.218409917506,1526.65900971558,191,0
207.256074435024,816.012296255708,202,-1023.67806689034,1596.26340435989,191,-1552.09941834175,926.488483865063,191,-1755.22703115104,863.191569190914,191,406.828794484858,1083.28573443701,202,-794.218409917506,1526.65900971558,191,0
210.171842842899,831.744374776731,202,-978.113190986246,1548.94314941448,191,-1550.02886598093,918.76107725475,191,-1753.68194617916,858.436286609438,191,410.784857938305,1083.87697208153,202,-888.454839242767,1756.88434955151,191,0
206.89160338404,814.04578644058,202,-977.799605596443,1545.95958372838,191,-1552.87587547705,929.38626134393,191,-1753.99096317354,859.387343125733,191,407.81781034822,1083.43354384814,202,-780.800702678823,1799.22291496732,191,0
206.89160338404,814.04578644058,202,-977.799605596443,1545.95958372838,191,-1552.87587547705,929.38626134393,191,-1753.99096317354,859.387343125733,191,407.81781034822,1083.43354384814,202,-780.800702678823,1799.22291496732,191,0
209.807371791914,829.777864961603,202,-935.714790956938,1525.0711177772,191,-1551.58178025154,924.556632212485,191,-1752.44587820166,854.632060544258,191,407.81781034822,1083.43354384814,202,-780.800702678823,1799.22291496732,191,0
