COPPos,ID,
-1805.00067351699,1235.15717911504,3,
-2058.02210141025,1259.4514611025,3,
-2090.10522109262,1283.40977063489,3,
-2113.0724811729,1336.11083623329,3,
-2118.97168458253,1351.54884059752,3,
-2146.58968916847,1416.41186655519,3,
-2146.58968916847,1416.41186655519,3,
-2147.76493158416,1475.5514725084,3,
-2158.70638383238,1500.77001850587,3,
-2110.02941762137,1763.32774679247,3,
-2115.76966910684,1777.18593978014,3,
-2110.02941762137,1763.32774679247,3,
-2071.26901300145,1787.82856265595,3,
-2069.39598003437,1783.19264338311,3,
-2071.64361959486,1788.75574651051,3,
-2075.01507893561,1797.10040120161,3,
-2186.55207686982,1661.7537861782,3,
-2067.8975536607,1779.48390796484,3,
-2175.86133654973,1802.95195697229,3,
-2070.89440640803,1786.90137880138,3,
-2070.89440640803,1786.90137880138,3,
-1984.28867033615,1951.08651147801,3,
-1967.44940984832,1974.21794608025,3,
-1900.78425202107,1998.69752180222,3,
-1855.96286029185,2016.69350429426,3,
-1812.15348010503,2033.9850154812,3,
-1811.34977902124,2030.04382823259,3,
-2086.25327673808,1824.91591683862,3,
-1785.30432864371,2020.29401554333,4,
-1721.36691591272,2049.71264828225,4,
-1726.51405794187,2064.31164844218,4,
-1659.70646342187,2079.9240375337,4,
-1445.19196540005,2255.57635738778,4,
-1556.04121583061,2132.50773164801,4,
-1539.63507585019,2064.23942166535,4,
-1454.06325370941,2100.62640018628,4,
-1379.78843283138,2186.1325280755,4,
-1394.96238148201,2249.33657290135,4,
-1354.16505265276,2282.57186581687,4,
-1161.41906950702,2280.48433464662,4,
-1394.72893611816,2248.36420298095,4,
-942.811737096832,2476.79265672857,5,
-1396.596499029,2256.14316234413,5,
-1394.26204539044,2246.41946314015,5,
-1073.69382413665,2329.29613825565,6,
-1358.43912268529,2301.08489704779,6,
-1270.91213797517,2347.11941573038,6,
-904.662648127017,2487.80968556854,7,
-761.645160126023,2517.09151240501,7,
-763.456411546309,2532.98866209583,7,
-606.119091554853,2411.15069481867,7,
-525.401123053186,2619.11719147609,7,
-85.6806751789024,2243.67039325747,8,
-85.811573211378,2228.67096441151,8,
-40.716296787794,2191.07781699814,9,
-131.556072293854,2048.87056370912,10,
-87.9233948019845,1986.68017902998,10,
-47.7670689884565,1787.13934815495,10,
-8.9432464197762,1669.26547389463,10,
-12.2415419065682,1543.30865094771,10,
-14.152459133043,1470.33366622449,10,
-14.7021750475083,1449.34086240001,10,
-15.5660143416681,1416.35217067581,10,
-17.450754619835,1344.37684327757,11,
-17.5031085164507,1342.37752862762,11,
-17.3460468266035,1348.37547257748,11,
-17.8957627410688,1327.38266875299,11,
20.3963363488357,1338.21822455026,11,
19.9426428917032,1325.22614379901,11,
59.2351280421267,1356.70748490817,11,
59.147889267396,1354.709388465,11,
65.2753983696137,1161.73994832703,11,
43.9961491017723,1102.50275730443,11,
41.2401306504589,1052.58307590763,11,
37.9435095155766,998.683796792845,11,
36.4128091764198,968.226221438719,11,
58.6327926930044,615.890293007241,11,
57.5337376119026,594.919072777395,11,
56.3300106183148,571.95059347804,11,
54.9169397997554,544.987596039666,11,
53.6608768499247,521.020487205556,11,
54.1319004561112,530.008153018348,11,
53.1375172874953,511.034191858011,11,
-4.96766670476383,709.653098905048,11,
-3.37022090556752,657.633071350258,11,
23.6417079520123,541.48413609737,11,
10.3814141929501,237.773476736485,11,
7.19719891528055,164.842956561009,11,
-2.79164079138144,-63.9390861812358,11,
-4.75451322282157,-108.896256152419,11,
39.0135471665362,-224.340809500184,11,
61.6693599773735,-249.877017071167,11,
60.6927693449558,-263.842913774805,11,
83.578768191897,-279.582107194643,11,
56.925919762773,-317.711372488835,11,
55.7400597091228,-334.669961343252,11,
54.4146867079845,-353.623678298189,11,
102.108474012617,-342.33145070691,11,
100.88829361415,-356.278176480195,11,
150.461721602275,-329.909362587279,11,
141.500334835025,-482.000000852422,11,
140.653123349065,-565.713048519706,11,
133.957915910205,-611.219630439911,11,
134.271220135069,-673.473434225998,11,
131.376940668617,-692.248741690443,11,
126.484131029975,-731.917782694164,11,
126.445627071734,-730.907021870724,11,
115.578725137693,-750.951369372119,11,
120.68928365367,-782.54829987238,11,
113.00996680065,-860.123272040804,11,
109.833340876503,-898.486131403253,11,
107.912544210418,-919.892167099102,11,
107.01002274634,-931.859789600468,11,
123.492107304127,-1075.84617716645,11,
132.759466951751,-1005.45359200891,11,
102.868968933359,-1232.49446526352,11,
89.9468759035738,-1330.64750653952,11,
118.847376028379,-1323.37091964944,11,
130.352904532029,-1352.93401671503,11,
46.2206015098564,-1662.78153509975,11,
67.7414361674002,-1754.81449037267,11,
82.5521307694712,-1798.86147682683,11,
79.9474081044673,-1813.63359312201,11,
85.3042030418015,-1843.05609628977,11,
73.2766583593197,-1907.950920189,11,
62.4089421601073,-1913.09917617624,11,
170.363573556412,-1699.62546825895,11,
166.951234934444,-1738.5912692195,11,
155.044923031574,-1807.0043037166,11,
151.346044439355,-1841.36386433058,11,
128.712297581998,-1885.78327133436,11,
90.2945319927015,-2012.42602899295,11,
56.0491539927288,-2091.02028924268,11,
-19.4340731768296,-2161.47830037078,11,
-44.9856368183212,-2084.50020097052,11,
-103.793363466567,-2088.9274430749,11,
-156.487330315626,-2097.49058433134,11,
-181.613764681573,-2092.19856425349,11,
-205.903775853366,-2093.27695362893,11,
-240.667182093718,-2095.94677923671,11,
-266.098423680835,-2092.22109782067,11,
-294.723397659443,-2088.66509804875,11,
-332.853054828738,-2103.49462906468,11,
-348.798766966991,-2097.63553275697,11,
-422.215459896546,-2127.72817368163,11,
-451.429903954798,-2125.32565269936,11,
-522.625292690787,-2134.97183971311,11,
-606.312024266425,-2039.73548414888,11,
-611.571558110025,-2214.24951203651,11,
-652.23098976822,-2211.36037333506,11,
-817.416076871994,-2148.57528167877,11,
-855.642925620145,-2147.74126107366,11,
-930.352098483991,-2148.06617327494,11,
-952.257043394273,-2146.16950745339,11,
-994.881108040536,-2154.72531592322,11,
-1027.05775773584,-2142.64609052116,11,
-1053.72955363608,-2155.77685537882,11,
-1083.6323050761,-2148.41413383479,11,
-1116.95887567508,-2154.47801294407,11,
-1125.23257270246,-2145.91168645804,11,
-1169.47743312516,-2148.97707762341,11,
-1207.62548515578,-2146.97292408631,11,
-1236.91074986518,-2152.87602510203,11,
-1178.78248147828,-2209.56434999937,11,
-1279.45895317626,-2194.33826873846,11,
-1408.45072125456,-2199.65782925379,11,
-1513.56349415076,-2206.69468370852,11,
-1547.53631089326,-2222.1829562338,11,
-1616.44893453273,-2290.70968461574,11,
-1645.99551485315,-2302.32411616711,11,
-1670.84529775255,-2341.06472828004,11,
-1497.85021451073,-2142.70407076903,11,
-1529.88594183457,-2156.23179015672,11,
-1577.59730857832,-2144.26020391762,11,
-1629.43822500642,-2165.66848935281,11,
-1627.15577150222,-2184.10498566964,11,
-1851.13637871049,-2442.74444550531,11,
-1699.4810738206,-2231.39086772249,11,
-1817.11248901371,-2280.22864760628,11,
-1863.99358387638,-2330.70415213024,11,
-2037.32772756219,-2502.47946030361,11,-4198.72019940464,-1769.67257610508,12,
-2139.52646872377,-2695.09816886409,13,
-1963.08843434849,-2706.6360322076,13,
-2103.10747745318,-2833.76745406921,13,
-2108.58776155822,-2867.4107321059,13,
-2105.74868941455,-2934.5965274119,13,
-1942.37643671621,-2710.10203193068,13,
-1947.91493064831,-2725.4464550819,13,
-2186.49806751646,-3040.368714015,13,
-2123.18711327224,-3027.71435100292,13,
-2123.18711327224,-3027.71435100292,13,
-2261.93297161427,-3369.63226494994,13,
