COPPos,ID,
280.742197302923,769.029367798784,1,-384.035439793675,-212.73237967598,2,-1619.17958120196,-29.4182747097288,3,
231.766282239567,775.363328524118,1,-384.009262845368,-213.732037000955,2,-1622.30296589373,-23.1537341785147,3,
198.297024729308,777.825542437416,1,-369.635695300569,-217.763110186249,2,-1648.81095225521,215.264392902036,3,
180.086021513075,752.139870444181,1,-366.047515803626,-244.514431926623,2,-1642.26174903617,241.083287483681,3,
162.538070526536,740.700669435187,1,-351.954736854548,-260.726312352542,2,-1614.34467981421,255.545071837644,3,
360.527672375741,724.617691088385,1,-337.145556000379,-288.022637825685,2,-1619.14774791079,265.989757405851,3,
326.307050879285,715.866455425567,1,-323.288749353415,-302.489887336438,2,-1621.41586916323,270.998257081956,3,
325.697704162259,710.90372466736,1,-296.997614433316,-308.184132567621,2,-1605.25673944927,311.658904118111,3,
294.540824328546,726.675028475795,1,-271.345411418756,-345.789948961413,2,-1603.00846651953,306.094332674881,3,
261.15736420272,723.289324607722,1,-243.788755984863,-442.57836216076,2,-1600.37951821703,336.075489200709,3,
229.49487744983,736.528042958282,1,-218.071924619353,-535.639576110542,2,-1537.14654025535,219.507325916682,3,
224.894281328859,688.749025436658,1,-195.061348888754,-587.960765900178,2,-1517.47938504531,251.901278904926,3,
159.056418282084,679.452367856626,1,-192.443654057967,-687.926498397734,2,-1514.57399686129,325.77119420491,3,
156.074972644426,641.569509174767,1,-171.382463783735,-731.476995943995,2,-1503.74002397634,383.145022987262,3,
123.892134557133,639.950115760596,1,-131.556072293854,-815.12943629088,2,-1522.42822771256,517.805234200903,3,
-112.628216797881,-844.212025164692,2,-1530.98291526825,632.502129180692,3,
-94.4697086146268,-888.453084083549,2,-1470.24568836929,615.503433292246,3,
-77.1603737100936,-935.841514991672,2,-1432.95399874756,666.282467324884,3,
-77.8671513144062,-962.832262766012,2,-1404.96638289129,694.928553512475,3,
-60.3261995240493,-973.372758344906,2,-1394.29192868707,719.204639129073,3,-307.928244832574,352.252095832034,4,
-59.6631090867018,-954.384332631543,2,-1398.11674753333,730.031263150479,3,-336.496019512369,337.609082011327,4,
-60.3261995240493,-973.372758344906,2,-1365.975175245,742.855519277477,3,-327.259930564001,497.585001081284,4,
-42.6161414559334,-976.070112485472,2,-1372.99444868963,765.771427171112,3,-356.286734938715,494.041703144952,4,
-24.11035412709,-962.94300143974,2,-1343.52212917591,783.186309753773,3,-385.855241220692,477.490262616843,4,
-5.85712939158361,-957.969886340256,2,-1339.68568187327,774.455564557574,3,-415.674851950116,467.166865388454,4,
13.6769060414152,-936.201083649926,2,-1320.41401587969,821.686060200855,3,-429.622780733328,448.446891484265,4,
9.97981293297656,-989.071978313697,2,-1306.10592183572,833.200356852549,3,-427.715864816143,430.054370763335,4,
-25.1484678845984,-1273.38048264157,2,-993.59084421709,772.759294922584,4,
-28.2619434008761,-1324.28535736108,2,-750.483580973474,615.589882549569,4,
-103.44024552339,-1402.37479939393,2,-736.24497072824,600.992614861766,4,
-98.9968632888129,-1248.7659878708,2,-836.513427454482,577.498639855181,4,
-115.64248549687,-1237.55197257441,2,-811.927796338012,526.587126229253,4,
-132.865116753143,-1223.99852743095,2,-734.983489686437,409.077505426543,4,
-141.01167059395,-1237.33612027521,2,-727.159188977307,261.073127310731,4,
-160.544519386182,-1352.38241463611,2,-756.580686507574,255.82003693963,4,
-174.172144139071,-1385.68731123067,2,-812.015655836186,239.096929009346,4,
-188.232854938715,-1390.11873321187,2,-827.046653511256,235.553126008047,4,
-240.794710177154,-1450.944133584,2,-663.009363165236,162.710200659005,4,-1066.99313331624,584.52935752924,5,
-255.207607160938,-1441.98771832747,2,-940.401499706661,440.225750230741,5,
-303.818979758947,-1374.15735272397,2,-1098.3741650864,579.849419427967,5,
-356.900871796466,-1432.08911765008,2,-1127.49368025201,145.581104587247,5,
-376.840113127088,-1445.06935472977,2,-1190.40171071765,151.426601132207,5,
-437.176717466999,-1458.10376286126,2,-780.897434690665,178.485326659162,5,-745.704175537385,1096.23147597788,6,
-463.767034424296,-1494.06194018273,2,-895.303496702005,50.0941715624408,5,
-480.428611899327,-1512.44081519565,2,-947.094883411897,30.5028423459739,5,
-506.291950852036,-1509.85827889398,2,-1010.29954880779,-46.5411766086909,5,
-536.877489326383,-1511.7963903362,2,-1042.09323319279,-125.274509425249,5,-350.372705345601,1162.14064851799,7,
-556.122026871306,-1519.82011851247,2,-1040.28899839577,-130.996811129738,5,-314.408544129342,1174.88070858027,7,
-584.54741416234,-1526.9684618374,2,-1065.40542929494,-139.036644046926,5,-241.577786031844,1188.43030058139,7,
-602.026021381996,-1560.63489512253,2,
-630.191476599885,-1563.77578035433,2,-620.254346129907,1276.12026466495,8,
-625.924030819069,-1617.07738798336,2,-623.87684897048,1307.9145640466,8,
-677.350459451346,-1591.28644673564,2,-583.746204389722,1289.17228307227,8,
-700.223652788377,-1640.24445097911,2,-585.732245191808,1308.06819908427,8,-1118.77321206638,117.923313015549,9,
-746.960844395712,-1662.74691031009,2,-510.94502047441,1323.30608450249,8,-1157.08472179511,51.8526173355563,9,
-796.69571686267,-1618.63517197035,2,-435.066489554543,1327.27174638962,8,-1159.34659558493,150.084536906801,9,
-843.470814679316,-1553.48790510103,2,-398.399238600714,1349.7177676111,8,-1153.16625569743,131.063406580898,9,
-907.473002110521,-1422.26397434135,2,-189.241444920024,1268.46306191075,8,-1173.90186858458,102.113771061485,9,
-885.992815917856,-1466.30488261001,2,-170.409522741694,1279.04109570285,8,
-915.331077192507,-1441.01138645629,2,-94.7562720972113,1203.70999327073,8,
-911.255306799488,-1430.31203404044,2,-57.8545599092063,1209.22738035456,8,-1101.26499836796,-274.755904668102,10,
-786.356702448055,-1576.30058957682,2,-19.9637416573908,1248.40974007992,8,-1113.61585215961,-239.878169497691,10,
-794.65056730118,-1558.10136415929,2,37.0165096876862,1252.04893281611,8,-1122.96244421815,-213.484207747111,10,
-821.691693716416,-1533.12882006003,2,72.7993314920944,1221.67162879173,8,-1122.29483049969,-215.369490729295,10,
-826.996640228366,-1487.12438503092,2,107.812635884538,1197.20958433692,8,-1129.97238826206,-193.688736434175,10,
-818.940999091956,-1469.23761287488,2,107.886811436274,1205.70926068297,8,-1372.31634774446,-261.868835694353,10,
-847.731302361178,-1441.62632148709,2,127.077718367419,1201.92009818501,8,-1363.99908281976,-276.703359823746,10,
-858.801190113384,-1379.71015802591,2,143.330619455149,1188.5335701346,8,-1612.16465252617,-342.040850687165,10,
-822.682351145206,-1344.6030005755,2,143.27425527634,1193.5422223696,8,-1627.1937507538,-314.927639765844,10,
-812.515351547598,-1284.41359498028,2,161.935035905008,1184.61426089719,8,-1583.55017976384,-338.888962460519,10,
-797.650511449361,-1231.57893234043,2,181.42410678865,1197.99780275943,8,-1588.7989261267,-329.221974221238,10,
-793.023029485697,-1195.76390769093,2,181.289201464701,1197.50683580293,8,-1591.66187868826,-323.949071545266,10,
-765.037947331155,-1202.88509978728,2,200.807621114372,1209.7292933476,8,-1589.27608488696,-328.343157108576,10,
-752.54800977448,-1186.62807905157,2,217.313462853373,1185.93683764971,8,-1593.09335496903,-321.31262020728,10,
-722.254607593921,-1173.79051307235,2,235.526876442883,1181.89700022556,8,-1569.07799754425,-309.543906956846,10,
-712.23423456075,-1179.26262608762,2,236.431897894237,1186.8352003761,8,-1613.13427176666,-340.291611272887,10,
-687.659600099081,-1167.09959566698,2,255.114863947435,1189.61576497534,8,-1607.3165563237,-350.787047758559,10,
-680.111222321016,-1171.00352820756,2,273.122366317244,1187.97814622658,8,-1581.16438596254,-343.283048023829,10,
-666.648436642248,-1154.63847571665,2,272.817157588971,1186.44712462025,8,-1570.48641223261,-306.895064178269,10,
-648.632936042754,-1153.30421847377,2,276.746833442301,1227.2583687533,8,-1569.54746910704,-308.660959363986,10,
-646.737329652051,-1153.29454897255,2,276.65098768978,1226.26297255493,8,-1577.05901411161,-294.533797878244,10,
-632.899174761755,-1142.09150585646,2,278.472056987665,1245.17550032391,8,-1627.1937507538,-314.927639765844,10,
-615.375370398832,-1146.16805323306,2,276.938524947341,1229.24916115004,8,-1629.13298923479,-311.429160937286,10,
-612.637551458515,-1129.79987670995,2,277.130216452381,1231.23995354677,8,-1823.73146318147,-181.799300273542,10,
-590.214188286899,-1114.27606172179,2,277.609445214983,1236.21693453861,8,-1860.68599859189,-205.940033653413,10,
-606.652699068096,-955.259859464463,2,277.321907957422,1233.2307459435,8,-1864.5577155683,-199.521775555482,10,
-592.356010368075,-934.595237132542,2,276.746833442301,1227.2583687533,8,-1861.36512050684,-204.598030235631,10,
-533.972243542987,-942.877706399757,2,277.609445214983,1236.21693453861,8,-1837.72110027624,-240.509825395328,10,
-399.7426378439,-1104.88286782587,2,276.842679194821,1228.25376495167,8,-1858.84521883892,-258.33961642134,10,
-385.951620930734,-1080.80340147332,2,276.938524947341,1229.24916115004,8,-1875.22987818453,-259.837197231634,10,
-351.623119858665,-1081.62574885559,2,278.472056987665,1245.17550032391,8,-1891.74171165473,-259.057579561405,10,
-315.130438302238,-953.169522677764,2,276.075913174659,1220.29059536473,8,-1934.4955263225,-245.016111453169,10,
-296.448919697304,-945.524036250999,2,275.117455649457,1210.33663338106,8,-1998.03404529035,-139.005399941912,10,
-276.362154658276,-943.621330787714,2,276.36345043222,1223.27678395983,8,-1918.51674617816,-261.451302861944,10,
-248.849786582023,-935.995946765272,2,276.65098768978,1226.26297255493,8,-1931.58808301852,-241.323209231254,10,
-212.715731405977,-928.779302333485,2,317.080092050915,1255.35853862975,8,-1950.7403758824,-264.641766757494,10,
-196.10937243771,-925.710375465765,2,317.184620514182,1256.35306052512,8,-1937.49388823491,-284.655026487106,10,
-177.51590963007,-918.231367759469,2,349.331179792213,1207.56380662326,8,-1958.99848083625,-303.834649181004,10,
-168.572657776786,-916.437465750877,2,351.934853708875,1230.41595930382,8,-1943.34107953907,-327.047701212545,10,
-152.306509793428,-919.095121131747,2,351.708447281339,1228.42881559247,8,-1971.80993606264,-335.543449457951,10,
-166.199099071862,-1028.43176140544,2,351.934853708875,1230.41595930382,8,-1968.41149864109,-340.488206589683,10,
-166.809933297167,-993.43709207497,2,350.802821571196,1220.48024074706,8,-1956.51696766566,-357.794856550745,10,
-113.43978459923,-937.20848400966,2,351.255634426268,1224.45452816977,8,-1948.58728034872,-369.332623191453,10,
-95.464495781552,-945.444402707463,2,349.783992647285,1211.53809404597,8,-1954.95556345383,-409.045087496175,10,
-22.4356035273158,-930.986856327594,2,384.43872768354,1189.31096975848,8,-1972.38444189753,-432.383243101348,10,
13.7466625151593,-935.203519599666,2,-1983.66740226744,-463.916887015421,10,
51.6452989617234,-919.128180902031,2,-2002.27373662682,-484.999609649732,10,
84.7677911442917,-766.520216576158,2,-1973.08726772617,-478.47919291417,10,
91.4638518813262,-853.679890185101,2,-2041.85731183243,-326.714052115195,10,
107.968207225437,-876.558394650863,2,-2060.23590447599,-350.980721979234,10,
115.189418593935,-887.363754754974,2,-2053.86508706744,-359.326318476457,10,
124.249628303095,-884.882381897984,2,-1973.72224286276,-523.584738959358,10,
122.706091339262,-889.723504730935,2,-1973.12742007601,-524.388595819975,10,
122.3936732208,-891.19433821183,2,-2053.08081838184,-383.978834011504,10,
132.066800706477,-900.965603375876,2,-2044.66720636238,-420.710854872696,10,
131.179234414267,-901.859589273482,2,-2038.25265296508,-429.64367413317,10,
133.391661600632,-892.072059646964,2,-2030.5015640197,-440.074661674151,10,
141.875149547805,-903.296269432779,2,-2027.30480858079,-444.548856627058,10,-17.9742935859924,1324.38369677806,11,
172.308903194426,-705.04579901265,2,-2023.75813736525,-449.385915666086,10,-17.8434088444531,1329.38198340294,11,
169.437326965585,-726.857585962874,2,-2019.65893223284,-455.057697394745,10,-17.9481166376846,1325.38335410304,11,
158.497754761034,-920.141321746357,2,-1942.19663516494,-566.18915257207,10,-17.5554624130665,1340.37821397767,11,
186.036944097016,-753.337703422617,2,-1941.00698959143,-567.796866293305,10,-17.7125241029137,1334.38027002782,11,
