-466.108420620679,1125.28527059875,-670.607511527924,1339.53409786787,0
-466.108420620679,1125.28527059875,-670.607511527924,1339.53409786787,0
-489.814565357471,1050.41072517548,-633.382067214828,1387.534490825,0
-489.814565357471,1050.41072517548,-633.382067214828,1387.534490825,0
-489.814565357471,1050.41072517548,-633.382067214828,1387.534490825,0
-544.558524255523,1314.68057476356,-557.423470037125,985.242647803966,0
-544.558524255523,1314.68057476356,-557.423470037125,985.242647803966,0
-564.229932529223,1297.64000525495,-563.367582886382,956.408368090094,0
-564.229932529223,1297.64000525495,-563.367582886382,956.408368090094,0
-567.0211760117,1304.05942577565,-570.66218700034,949.74136917794,0
-534.243145512934,1026.2715339872,-674.773627578068,1359.36891615874,0
-525.808150320197,988.901304001998,-674.773627578068,1359.36891615874,0
-564.143723946135,1267.08754975029,-586.243389611295,956.662264405292,0
-533.789166887557,1003.9114130806,-675.897067756615,1331.53761212646,0
-543.178598143275,1021.57036493778,-675.897067756615,1331.53761212646,0
-543.178598143275,1021.57036493778,-675.897067756615,1331.53761212646,0
-529.646223888165,975.486995054782,-683.786295471947,1314.90805685262,0
-531.351343789985,958.583199024778,-702.313901248582,1292.33052978255,0
-545.112881034538,963.483755405469,-702.313901248582,1292.33052978255,0
-541.665916113814,957.39126553389,-775.498496748716,1197.7949167997,0
-545,943.967690125038,-775.498496748716,1197.7949167997,0
-548,949.163842547745,-742.685251796809,1250.19857865652,0
-548,949.163842547745,-742.685251796809,1250.19857865652,0
-571.782886107628,915.043895752784,-803.675804858312,1182.58813188065,0
-571.782886107628,915.043895752784,-803.675804858312,1182.58813188065,0
-623.500087369883,924.376893398872,-804.505673153465,1124.70557013342,0
-623.500087369883,924.376893398872,-804.505673153465,1124.70557013342,0
-722.394476904409,1012.75970483526,0
-722.394476904409,1012.75970483526,0
-571.68678328102,897.368498344911,-764.400352884626,894.997821511237,0
-584.044674272997,916.766501598607,-767.589063918894,883.010208860643,0
-584.044674272997,916.766501598607,-767.589063918894,883.010208860643,0
-570.612184064327,895.681715453285,-791.215883952798,819.328032585724,0
-570.612184064327,895.681715453285,-791.215883952798,819.328032585724,0
-575.985180147795,904.115629911414,-812.392261586613,798.33565203753,0
-581.358176231263,912.549544369542,-823.644071387756,795.383834175552,0
-581.358176231263,912.549544369542,-823.644071387756,795.383834175552,0
-576.228099045899,887.313460886259,-800.087931226553,759.255096990211,0
-576.228099045899,887.313460886259,-800.087931226553,759.255096990211,0
-581.674489396049,895.700166565713,-802.26405433959,761.320160717292,0
-591.124511269214,893.091715433937,-806.616300565664,765.450288171454,0
-591.124511269214,893.091715433937,-795.589819174548,768.292157727651,0
-581.741582518909,878.915656458795,-807.099255979967,779.406691654995,0
-581.741582518909,878.915656458795,-807.099255979967,779.406691654995,0
-586.593355740813,869.660413610239,-816.190731006994,761.110169829748,0
-586.593355740813,869.660413610239,-816.190731006994,761.110169829748,0
-594.160142534149,864.508371864495,-820.589675869668,751.93190107623,0
-594.160142534149,864.508371864495,-820.589675869668,751.93190107623,0
-588.496080164901,856.267109978274,-825.633901105385,743.404103664692,0
-598.691392429548,871.101381373471,-833.065349360159,750.09540972828,0
-598.691392429548,871.101381373471,-833.065349360159,750.09540972828,0
