-1161.9038988498,3575.97250126978,-1373.83352219067,3316.72752171552,0
-1167.46620474855,3593.09151856309,-1365.79717011101,3297.32605153278,0
-1163.75800081605,3581.67884036755,-1366.9452204081,3300.09769013032,0
-1165.92111977668,3588.33623598161,-1361.20496892262,3286.23949714265,0
-1189.57515686269,3555.26538336804,-1355.08203400478,3271.45742462247,0
-1189.57515686269,3555.26538336804,-1355.08203400478,3271.45742462247,0
-1192.11359411393,3562.85197260969,-1345.51494819566,3248.36043630968,0
-1192.11359411393,3562.85197260969,-1345.51494819566,3248.36043630968,0
-1192.11359411393,3562.85197260969,-1345.51494819566,3248.36043630968,0
-1192.11359411393,3562.85197260969,-1345.51494819566,3248.36043630968,0
-1183.22906373459,3536.29891026392,-1345.51494819566,3248.36043630968,0
-1183.22906373459,3536.29891026392,-1345.51494819566,3248.36043630968,0
-1181.32523579616,3530.60896833268,-1338.62664641308,3231.73060472448,0
-1207.20671672714,3505.98287832227,-1336.71322925126,3227.11120706192,0
-1207.20671672714,3505.98287832227,-1336.71322925126,3227.11120706192,0
-1186.37035484188,3445.46968948391,-1337.09591268362,3228.03508659444,0
-1186.37035484188,3445.46968948391,-1337.09591268362,3228.03508659444,0
-1193.0257149015,3369.00068916345,-1364.82383181303,3215.32345310937,0
-1193.0257149015,3369.00068916345,-1364.82383181303,3215.32345310937,0
-1294.11583156349,3285.30443254453,0
-1294.11583156349,3285.30443254453,0
-1275.79077022728,3238.78355414543,0
-1292.76735387831,3199.71148210998,0
-1273.28781102069,3151.49792167251,0
-1239.94782420667,3068.97855861607,0
-1201.36334508483,2973.47862159569,-1339.97336650324,3143.76102718542,0
-1170.23841693068,2970.8232945666,-1337.37609113598,3155.47657927085,0
-1170.27099783131,2896.52236166664,-1340.83912495899,3139.85584315694,0
-1170.27099783131,2896.52236166664,-1340.83912495899,3139.85584315694,0
-1158.283586842,2866.85247832051,-1340.40624573112,3141.80843517118,0
-1158.283586842,2866.85247832051,-1340.40624573112,3141.80843517118,0
-1153.78830772101,2855.72627206571,-1336.94321190811,3157.42917128509,0
-1150.04224178685,2846.45443352004,-1338.67472881961,3149.61880322813,0
-1150.04224178685,2846.45443352004,-1338.67472881961,3149.61880322813,0
